LI,EF,DF,HL,rollout_method,hertg_method,done,percent_done,cumulative_reward,num_actions,computation_time,computation_per_action,trial_config
100,0.1,1.0,6,random,static,False,91.66666666666666,6.370832785582612,200,305.7982238450004,1.5289911192250019,trial_13
100,0.1,1.0,6,random,static,True,100.0,6.95,45,64.10621591299969,1.4245825758444375,trial_14
100,0.1,1.0,6,random,static,True,100.0,6.95,50,77.06628980099958,1.5413257960199918,trial_14
100,0.1,1.0,6,random,static,True,100.0,6.886072096755551,47,73.16454250999959,1.5566923938297785,trial_14
100,0.1,1.0,6,random,static,True,100.0,6.949999999999999,49,71.95381883899972,1.4684452824285659,trial_14
100,0.1,1.0,6,random,static,True,100.0,6.95,54,84.16798532199937,1.5586663948518402,trial_14
100,0.1,1.0,6,random,static,True,100.0,6.950000000000001,46,63.881860793999294,1.388736104217376,trial_14
100,0.1,1.0,6,random,static,True,100.0,6.949999999999999,50,76.26506068399976,1.5253012136799953,trial_14
100,0.1,1.0,6,random,static,True,100.0,6.851811375677361,42,65.72207292199892,1.5648112600475932,trial_14
100,0.1,1.0,6,random,static,True,100.0,6.94919648723092,46,71.27024180800072,1.5493530827826243,trial_14
100,0.1,1.0,6,random,static,True,100.0,6.950000000000001,50,76.87177216800046,1.5374354433600093,trial_14
100,0.1,1.0,6,random,static,False,91.66666666666666,6.370833333333334,200,250.30343049800103,1.2515171524900053,trial_13
100,0.1,1.0,6,random,static,True,100.0,6.949999999999999,53,81.31766331600011,1.5342955342641529,trial_14
100,0.1,1.0,6,random,static,False,83.33333333333334,5.791666666666665,200,345.9868647100011,1.7299343235500055,trial_13
100,0.1,1.0,6,random,static,True,100.0,6.948145666550164,48,69.66768979799963,1.4514102041249923,trial_14
100,0.1,1.0,6,random,static,True,100.0,6.95,50,82.23267753100117,1.6446535506200235,trial_14
100,0.1,1.0,6,random,static,True,100.0,6.844105091945268,39,54.73420901099962,1.403441256692298,trial_14
100,0.1,1.0,6,random,static,True,100.0,6.948487521335564,47,77.77245450899863,1.6547330746595454,trial_14
100,0.1,1.0,6,random,static,True,100.0,6.95,48,66.62263789399913,1.3879716227916485,trial_14
100,0.1,1.0,6,random,static,True,100.0,6.844105091945268,39,51.308390000000145,1.3155997435897473,trial_14
100,0.1,1.0,6,random,static,True,100.0,6.949999999999999,53,81.4596148469991,1.536973865037719,trial_14
100,0.1,1.0,6,random,static,True,100.0,6.950000000000001,48,75.62376138800028,1.5754950289166725,trial_14
100,0.1,1.0,6,random,static,False,91.66666666666666,6.3708333333333345,200,272.51034495899876,1.3625517247949939,trial_13
100,0.1,1.0,6,random,static,False,91.66666666666666,6.370833333333332,200,274.63790315299957,1.3731895157649978,trial_13
100,0.1,1.0,6,random,static,True,100.0,6.949999999999999,50,75.27599479500168,1.5055198959000335,trial_14
100,0.1,1.0,6,random,static,True,100.0,6.949999999999999,49,76.96666407200064,1.57074824636736,trial_14
100,0.1,1.0,6,random,static,True,100.0,6.9449424962752735,47,69.29591501200048,1.4743811704680954,trial_14
100,0.1,1.0,6,random,static,True,100.0,6.950000000000001,48,73.8702530240007,1.5389636046666813,trial_14
100,0.1,1.0,6,random,static,True,100.0,6.950000000000002,68,107.21481531599966,1.5766884605294067,trial_14
100,0.1,1.0,6,random,static,True,100.0,6.95,55,85.06228410999938,1.5465869838181705,trial_14
100,0.1,1.0,6,random,static,False,91.66666666666666,6.3708333333333345,200,305.03997023400007,1.5251998511700002,trial_13
100,0.1,1.0,6,random,static,True,100.0,6.947070300893634,75,100.79543582699989,1.3439391443599986,trial_28
100,0.1,1.0,6,random,static,False,83.33333333333334,5.791666666666666,200,336.4722951849999,1.6823614759249994,trial_13
100,0.1,1.0,6,random,static,False,83.33333333333334,5.791666666666666,200,342.1668987560006,1.7108344937800029,trial_13
100,0.1,1.0,6,random,static,True,100.0,6.918914728646659,80,117.95589640300022,1.4744487050375028,trial_28
100,0.1,1.0,6,random,static,True,100.0,6.95,79,113.3361732859994,1.4346351048860684,trial_28
100,0.1,1.0,6,random,static,True,100.0,6.949999999999999,78,105.62900200500007,1.3542179744230778,trial_28
