LI,EF,DF,HL,rollout_method,hertg_method,done,percent_done,cumulative_reward,num_actions,computation_time,computation_per_action,rollout_pre_collision_stop,collision_failure,trial_config
200,0.1,1.0,6,random_same,static,True,100.0,1.1751932175266184,58,173.0659474389995,2.983895645499991,False,False,trial_46
200,0.1,1.0,6,random_same,static,True,100.0,1.1892352992033588,104,313.0790904610003,3.0103758698173104,False,False,trial_51
200,0.1,1.0,6,random_same,static,True,100.0,1.1586200418446047,61,177.7137325470003,2.913339877819677,False,False,trial_46
200,0.1,1.0,6,random_same,static,True,100.0,1.1892352992033588,104,303.5410283270003,2.9186637339134642,False,False,trial_51
200,0.1,1.0,6,random_same,static,True,100.0,1.1759395578800846,189,513.5305827709999,2.717093030534391,False,False,trial_60
200,0.1,1.0,6,random_same,static,True,100.0,1.1856264595724502,91,261.79110102899995,2.8768252860329664,False,False,trial_51
200,0.1,1.0,6,random_same,static,True,100.0,1.187925670677138,91,238.5346725270001,2.621260137659342,False,False,trial_51
200,0.1,1.0,6,random_same,static,True,100.0,1.1872343643927845,96,278.0181927519998,2.896022841166664,False,False,trial_51
200,0.1,1.0,6,random_same,static,True,100.0,1.1819381020680573,114,391.1004044829997,3.4307053024824534,False,False,trial_51
200,0.1,1.0,6,random_same,static,True,100.0,1.1764037214519985,101,304.06957889600017,3.0105898900594075,False,False,trial_51
200,0.1,1.0,6,random_same,static,True,100.0,1.1686647045342744,69,219.72864760500033,3.184473153695657,False,False,trial_46
200,0.1,1.0,6,random_same,static,True,100.0,1.1771136558348871,71,223.7818111759998,3.1518564954366166,False,False,trial_46
200,0.1,1.0,6,random_same,static,True,100.0,1.1826953624784167,107,332.8495641090003,3.110743589803741,False,False,trial_51
200,0.1,1.0,6,random_same,static,True,100.0,1.1360432319470604,58,195.102076012,3.3638288967586205,False,False,trial_46
200,0.1,1.0,6,random_same,static,True,100.0,1.133189852351875,108,347.1966081769997,3.2147834090462934,False,False,trial_51
200,0.1,1.0,6,random_same,static,True,100.0,1.1671551105497313,268,705.3328406829996,2.631838957772387,False,False,trial_45
200,0.1,1.0,6,random_same,static,True,100.0,1.1392551053966495,77,238.16719360600018,3.0930804364415607,False,False,trial_46
200,0.1,1.0,6,random_same,static,True,100.0,1.1827421582397746,97,293.3731231490001,3.0244651871030936,False,False,trial_46
200,0.1,1.0,6,zero,static,False,58.33333333333333,0.6517288893180881,13,43.2725071900004,3.3286543992307998,False,True,trial_60
200,0.1,1.0,6,zero,static,False,57.8005756526242,0.6439741486963544,14,49.40696496600049,3.529068926142892,False,True,trial_60
200,0.1,1.0,6,zero,static,False,58.33333333333333,0.6582889641758174,19,67.98778203500024,3.5783043176315914,False,True,trial_60
200,0.1,1.0,6,random_same,static,True,100.0,1.1659660351196603,124,346.5768712600002,2.794974768225808,False,False,trial_46
200,0.1,1.0,6,random_same,static,True,100.0,1.182286138311306,134,400.0457783559996,2.9854162563880564,False,False,trial_51
200,0.1,1.0,6,random_same,static,True,100.0,1.131237126668813,94,281.03195890999996,2.9897016905319145,False,False,trial_46
200,0.1,1.0,6,zero,static,True,100.0,1.1641208794278237,63,165.39775652499975,2.6253612146825356,False,False,trial_60
200,0.1,1.0,6,zero,static,True,100.0,1.1641208794278237,63,173.14430886100035,2.7483223628730213,False,False,trial_60
200,0.1,1.0,6,zero,static,True,100.0,1.1641208794278237,63,178.55372829499993,2.8341861634126975,False,False,trial_60
