LI,EF,DF,HL,rollout_method,hertg_method,done,percent_done,cumulative_reward,num_actions,computation_time,computation_per_action,trial_config
100,0.1,1.0,6,random,static,False,91.66666666666666,6.368336861964995,200,353.2424034039999,1.7662120170199995,trial_71
100,0.1,1.0,6,same,static,True,100.0,6.763042087073855,49,115.82745964499986,2.3638257070408137,trial_60
100,0.1,1.0,6,random,static,False,66.66666666666667,4.519611550629004,200,286.8119879189999,1.4340599395949993,trial_58
100,0.1,1.0,6,random,static,True,100.0,6.948469843657991,84,185.192880802,2.204677152404762,trial_61
100,0.1,1.0,6,same,static,True,100.0,6.949999999999999,57,112.72894887899997,1.9777008575263153,trial_16
100,0.1,1.0,6,random,static,True,100.0,6.933312149537031,75,238.10239059699984,3.1746985412933313,trial_96
100,0.1,1.0,6,random,static,False,98.88691634815143,6.443035479208806,200,335.317562255,1.676587811275,trial_11
100,0.1,1.0,6,random,static,False,83.33333333333334,5.791666666666667,200,553.5255427800001,2.7676277139000005,trial_38
100,0.1,1.0,6,same,static,True,100.0,6.948591189697438,63,171.30270594400008,2.719090570539684,trial_51
100,0.1,1.0,6,same,static,True,100.0,6.943750180148389,64,154.02857026900006,2.406696410453126,trial_48
100,0.1,1.0,6,random,static,True,100.0,6.92471265683184,181,370.687644086,2.0479980336243093,trial_57
100,0.1,1.0,6,random,static,True,100.0,6.948047315587466,181,453.4378437859999,2.505181457381215,trial_33
100,0.1,1.0,6,same,static,True,100.0,6.8740012034507005,87,164.37345946200003,1.889350108758621,trial_74
100,0.1,1.0,6,random,static,False,83.33333333333334,5.791666666666667,200,468.1001330119999,2.3405006650599995,trial_47
100,0.1,1.0,6,same,static,True,100.0,6.842998650902604,127,223.18462666899995,1.7573592651102359,trial_46
100,0.1,1.0,6,same,static,True,100.0,6.947192512937969,85,149.541317683,1.7593096197999998,trial_25
100,0.1,1.0,6,random,static,False,91.66666666666666,6.370833333333332,200,384.81879442000013,1.9240939721000005,trial_89
100,0.1,1.0,6,same,static,True,100.0,6.937446232623112,92,188.66178426800002,2.050671568130435,trial_6
100,0.1,1.0,6,same,static,True,100.0,6.931033831331315,60,139.28063031800002,2.3213438386333336,trial_43
100,0.1,1.0,6,same,static,True,100.0,6.916313405533876,85,140.15729186700014,1.6489093160823547,trial_52
100,0.1,1.0,6,same,static,True,100.0,6.949860719572044,92,151.9875838170001,1.6520389545326097,trial_81
100,0.1,1.0,6,random,static,False,91.66666666666666,6.370833333333331,200,441.1301991009999,2.2056509955049997,trial_66
100,0.1,1.0,6,same,static,True,100.0,6.949999999999999,69,154.5826638399999,2.240328461449274,trial_22
100,0.1,1.0,6,random,static,True,100.0,6.914076773071644,189,382.1576367089999,2.0219980778253963,trial_99
100,0.1,1.0,6,random,static,False,83.33333333333334,5.647664935233301,200,620.3849538200001,3.1019247691000005,trial_29
100,0.1,1.0,6,same,static,True,100.0,6.944102300630521,63,189.8880761639998,3.014096447047616,trial_78
100,0.1,1.0,6,same,static,True,100.0,6.915697223308161,84,217.4879012010001,2.589141680964287,trial_4
100,0.1,1.0,6,same,static,True,100.0,6.936656331209502,145,279.98491408400014,1.9309304419586217,trial_41
100,0.1,1.0,6,same,static,True,100.0,6.949999999999999,109,210.37220136199994,1.9300201959816508,trial_24
100,0.1,1.0,6,same,static,True,100.0,6.949524832513113,116,213.88109103199986,1.8438025088965504,trial_0
100,0.1,1.0,6,same,static,True,100.0,6.945034810177695,51,128.69149021499993,2.523362553235293,trial_14
100,0.1,1.0,6,same,static,True,100.0,6.9019788388182075,128,292.3738307780002,2.2841705529531264,trial_3
100,0.1,1.0,6,same,static,True,100.0,6.949871448640379,95,171.51936953599989,1.8054670477473673,trial_1
100,0.1,1.0,6,same,static,True,100.0,6.924063422588982,148,217.1529515279999,1.4672496724864859,trial_56
100,0.1,1.0,6,same,static,True,100.0,6.935785383375711,109,186.47176004999983,1.7107500922018333,trial_54
100,0.1,1.0,6,same,static,True,100.0,6.949868953913779,67,169.923322955,2.5361689993283583,trial_50
100,0.1,1.0,6,random,static,False,91.66666666666666,6.339584793131943,200,479.49359483600006,2.3974679741800005,trial_5
100,0.1,1.0,6,same,static,True,100.0,6.949457361382455,58,166.64593866400014,2.873205839034485,trial_55
100,0.1,1.0,6,same,static,True,100.0,6.9459581946464715,85,196.74702271500018,2.3146708554705904,trial_35
100,0.1,1.0,6,same,static,True,100.0,6.95,77,164.84833421300004,2.1408874573116887,trial_18
100,0.1,1.0,6,random,static,False,83.33333333333334,5.791179808401392,200,696.6329090140001,3.4831645450700006,trial_49
100,0.1,1.0,6,same,static,True,100.0,6.9499999999999975,70,142.7281588799999,2.038973698285713,trial_92
100,0.1,1.0,6,same,static,True,100.0,6.949136996149976,81,134.5269352800001,1.6608263614814827,trial_23
100,0.1,1.0,6,same,static,True,100.0,6.932553081445551,64,141.41894725199995,2.2096710508124993,trial_7
100,0.1,1.0,6,same,static,True,100.0,6.950000000000001,64,142.23710972899994,2.222454839515624,trial_72
100,0.1,1.0,6,same,static,True,100.0,6.95,33,68.08361951100005,2.0631399851818197,trial_39
100,0.1,1.0,6,same,static,True,100.0,6.95,91,184.65943328699996,2.0292245416153842,trial_9
100,0.1,1.0,6,same,static,True,100.0,6.913549847992598,130,265.54412857700004,2.0426471429000004,trial_79
100,0.1,1.0,6,same,static,True,100.0,6.950000000000001,65,150.59436500800007,2.3168363847384628,trial_20
100,0.1,1.0,6,same,static,True,100.0,6.95,107,214.48210617799987,2.004505665214952,trial_2
100,0.1,1.0,6,same,static,True,100.0,6.950000000000003,52,117.52145813399989,2.2600280410384594,trial_53
100,0.1,1.0,6,same,static,True,100.0,6.901990892997677,76,183.61279465100006,2.4159578243552637,trial_34
100,0.1,1.0,6,random,static,False,91.66666666666666,6.370833333333334,200,623.3117794570001,3.1165588972850005,trial_88
100,0.1,1.0,6,same,static,True,100.0,6.949979512552349,107,181.24583319900012,1.6938862915794404,trial_63
100,0.1,1.0,6,same,static,True,100.0,6.923508289202998,122,226.44870592199982,1.8561369337868838,trial_42
100,0.1,1.0,6,same,static,True,100.0,6.949994886608447,111,189.34909278199984,1.7058476827207194,trial_76
